fdc_id,food_name,category,subcategory,calories,protein,carbs,fat,fiber,iron,calcium,vitB12,vitD,zinc,sodium,potassium,magnesium,is_vegan,is_vegetarian,is_pescatarian,contains_gluten,contains_dairy,contains_eggs,contains_tree_nuts,contains_shellfish,contains_soy,contains_fish,contains_peanuts,fodmap_status,gerd_safe,gi_index,source
2259796,"Cheese, feta, whole milk, crumbled",dairy,Foundation,0.0,19.7,5.58,19.1,0.0,0.0675,371.0,0.0,0.0,2.35,1030.0,105.0,17.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2647438,"Cheese, monterey jack, solid",dairy,Foundation,0.0,22.6,1.9,32.6,0.0,0.0,715.0,0.0,0.0,3.78,662.0,82.9,29.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
329370,"Cheese, mozzarella, low moisture, part-skim",dairy,Foundation,298.0,23.7,4.44,20.4,0.0,0.2,693.0,1.65,0.0,3.62,699.0,116.0,27.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2647441,"Cheese, oaxaca, solid",dairy,Foundation,0.0,22.1,2.4,22.1,0.0,0.0,532.0,0.0,0.0,3.51,734.0,80.7,21.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
325036,"Cheese, parmesan, grated",dairy,Foundation,421.0,29.6,12.4,28.0,0.0,0.45,884.0,1.35,0.0,4.33,1750.0,184.0,34.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2259795,"Cheese, parmesan, grated, refrigerated",dairy,Foundation,0.0,30.1,4.33,29.5,0.0,0.14,950.0,0.0,0.0,4.62,1050.0,74.0,35.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2647439,"Cheese, pasteurized process cheese food or product, American, singles",dairy,Foundation,0.0,15.6,8.19,23.9,0.0,1.3,1500.0,0.0,4.42,2.38,1420.0,212.0,34.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
325198,"Cheese, pasteurized process, American, vitamin D fortified",dairy,Foundation,366.0,18.0,5.27,30.6,0.0,0.48,866.0,1.45,7.5,2.42,1660.0,149.0,25.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2647440,"Cheese, provolone, sliced",dairy,Foundation,0.0,23.5,2.45,28.1,0.0,0.0,749.0,0.0,0.0,3.89,601.0,94.8,29.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2647442,"Cheese, queso fresco, solid",dairy,Foundation,0.0,18.9,2.96,23.4,0.0,0.0,602.0,0.0,0.0,2.91,626.0,126.0,27.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
746766,"Cheese, ricotta, whole milk",dairy,Foundation,157.0,7.81,6.86,11.0,0.0,0.1,224.0,0.78,0.0,0.56,105.0,230.0,19.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
746767,"Cheese, swiss",dairy,Foundation,393.0,27.0,1.44,31.0,0.0,0.13,890.0,3.02,0.0,4.37,185.0,71.0,33.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2346399,"Cherries, sweet, dark red, raw",other,Foundation,0.0,1.04,16.2,0.192,0.0,0.105,12.3,0.0,0.0,0.0645,0.0,230.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2710819,"Chia seeds, dry, raw",fat,Foundation,0.0,17.0,38.3,32.9,0.0,6.04,595.0,0.0,0.0,5.56,0.0,642.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2646170,"Chicken, breast, boneless, skinless, raw",protein,Foundation,0.0,22.5,0.0,1.93,0.0,0.354,3.94,0.0,0.0,0.654,65.8,330.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2727569,"Chicken, breast, meat and skin, raw",protein,Foundation,0.0,21.4,-0.428,4.78,0.0,0.354,6.9,0.0,0.0,0.624,48.1,332.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
331960,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",protein,Foundation,166.0,32.1,0.0,3.24,0.0,0.49,6.0,0.2,0.0,0.96,47.0,343.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
331897,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",protein,Foundation,156.0,23.9,0.0,5.95,0.0,0.94,12.0,0.41,0.1,2.54,117.0,239.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2727566,"Chicken, drumstick, meat and skin, raw",protein,Foundation,0.0,18.4,-0.475,5.94,0.0,0.666,8.28,0.0,0.0,1.7,91.0,244.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2514746,"Chicken, ground, with additives, raw",protein,Foundation,0.0,17.9,0.0,7.16,0.0,0.593,5.82,0.0,0.0,1.18,63.0,302.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2646171,"Chicken, thigh, boneless, skinless, raw",protein,Foundation,0.0,18.6,0.0,7.92,0.0,0.602,5.65,0.0,0.0,1.35,62.3,272.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2727567,"Chicken, thigh, meat and skin, raw",protein,Foundation,0.0,17.1,-0.173,13.4,0.0,0.586,5.73,0.0,0.0,1.2,63.6,246.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2727568,"Chicken, wing, meat and skin, raw",protein,Foundation,0.0,18.4,-0.459,10.6,0.0,0.511,13.6,0.0,0.0,1.18,84.1,194.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2644288,"Chickpeas (garbanzo beans, bengal gram), canned, sodium added, drained and rinsed",vegetable,Foundation,0.0,7.02,20.3,3.1,0.0,1.04,40.5,0.0,0.0,0.724,202.0,137.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2644282,"Chickpeas, (garbanzo beans, bengal gram), dry",vegetable,Foundation,0.0,21.3,60.4,6.27,0.0,5.09,111.0,0.0,0.0,3.12,8.78,1070.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2747654,"Cod, Pacific or Alaskan, frozen, wild caught",fish,Foundation,0.0,14.2,0.524,0.216,0.0,0.0,9.01,0.586,0.0,0.269,354.0,192.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
2685574,"Collards, raw",fat,Foundation,0.0,2.97,7.02,0.77,3.82,0.75,276.0,0.0,0.0,0.459,18.4,410.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
333008,"Cookies, oatmeal, soft, with raisins",grain,Foundation,430.0,5.79,69.6,14.3,3.3,2.28,29.0,0.0,0.0,0.62,314.0,245.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2710835,"Corn flour, masa harina, white or yellow, dry, raw",grain,Foundation,0.0,7.56,76.7,4.34,7.04,1.7,112.0,0.0,0.0,1.62,2.73,277.0,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2710826,"Corn, sweet, yellow and white kernels,  fresh, raw",grain,Foundation,0.0,2.79,14.7,1.63,2.43,0.388,0.656,0.0,0.0,0.556,0.0,237.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2346384,"Cottage cheese, full fat, large or small curd",dairy,Foundation,0.0,11.6,4.6,4.22,0.0,0.0,88.3,0.662,0.0,0.454,350.0,124.0,9.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2758976,"Cranberries, dried, sweetened",other,Foundation,0.0,0.0,0.0,0.0,4.36,0.147,9.06,0.0,0.0,0.0608,4.66,64.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003594,"Cranberry juice, not fortified, from concentrate, shelf stable",fruit,Foundation,0.0,0.0,7.26,0.338,0.0,0.126,6.64,0.0,0.0,0.0412,6.34,70.6,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2346385,"Cream cheese, full fat, block",dairy,Foundation,0.0,5.79,4.56,33.5,0.0,0.0,97.1,0.0,0.0,0.589,368.0,125.0,8.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2346386,"Cream, heavy",dairy,Foundation,0.0,2.02,3.8,35.6,0.0,0.0,61.2,0.0,0.0,0.223,20.6,96.9,5.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2346387,"Cream, sour, full fat",dairy,Foundation,0.0,3.07,5.56,18.0,0.0,0.0,107.0,0.0618,0.0,0.392,50.0,154.0,10.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2684446,"Crustaceans, crab, blue swimming, lump, pasteurized, refrigerated",seafood,Foundation,0.0,18.6,0.0,0.808,0.0,0.632,111.0,3.12,0.0,3.48,331.0,235.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2684443,"Crustaceans, shrimp, farm raised, raw",seafood,Foundation,0.0,15.6,0.485,0.801,0.0,0.522,64.6,0.996,0.0,0.937,475.0,146.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2346406,"Cucumber, with peel, raw",vegetable,Foundation,0.0,0.625,2.95,0.178,0.0,0.0,16.3,0.0,0.0,0.204,1.52,170.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2758988,"Dressing, Ranch",other,Foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2758981,"Edamame, frozen, prepared",legume,Foundation,0.0,0.0,0.0,0.0,6.23,2.33,72.9,0.0,0.0,1.4,15.2,520.0,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
323793,"Egg, white, dried",egg,Foundation,376.0,79.9,6.02,0.65,0.0,0.0,104.0,0.0,0.0,0.43,1250.0,959.0,87.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
323697,"Egg, white, raw, frozen, pasteurized",egg,Foundation,48.0,10.1,0.74,0.16,0.0,0.18,9.0,0.0,0.0,0.02,144.0,130.0,10.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
329490,"Egg, whole, dried",egg,Foundation,575.0,48.1,1.87,39.8,0.0,6.97,220.0,0.0,9.7,5.02,485.0,468.0,44.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
323604,"Egg, whole, raw, frozen, pasteurized",egg,Foundation,150.0,12.3,0.91,10.3,0.0,1.77,55.0,0.0,2.3,1.2,121.0,117.0,11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
329716,"Egg, yolk, dried",egg,Foundation,654.0,34.2,1.07,55.5,0.0,9.28,270.0,0.0,15.7,7.11,149.0,231.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
329596,"Egg, yolk, raw, frozen, pasteurized",egg,Foundation,296.0,15.6,0.59,25.1,0.0,4.13,119.0,0.0,5.8,2.93,66.0,102.0,11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2685577,"Eggplant, raw",egg,Foundation,0.0,0.852,5.4,0.12,2.45,0.0,11.1,0.0,0.0,0.119,0.442,222.0,13.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
747997,"Eggs, Grade A, Large, egg white",egg,Foundation,55.0,10.7,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
748967,"Eggs, Grade A, Large, egg whole",egg,Foundation,148.0,12.4,0.96,9.96,0.0,1.67,48.0,1.02,2.46,1.24,129.0,132.0,11.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
748236,"Eggs, Grade A, Large, egg yolk",egg,Foundation,334.0,16.2,1.02,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2710827,"Einkorn, grain, dry, raw",other,Foundation,0.0,15.1,68.7,3.81,8.91,3.69,41.4,0.0,0.0,5.23,0.0,432.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2710828,"Farro, pearled, dry, raw",grain,Foundation,0.0,12.6,72.1,3.1,7.31,3.2,25.9,0.0,0.0,3.97,0.845,385.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2747655,"Fennel, bulb, raw",vegetable,Foundation,0.0,0.922,5.49,0.14,2.05,0.0,41.3,0.0,0.0,0.141,49.0,332.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
746768,"Figs, dried, uncooked",fruit,Foundation,249.0,3.3,63.9,0.92,9.8,2.03,162.0,0.0,0.0,0.66,10.0,680.0,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2684445,"Fish, catfish, farm raised, raw",fish,Foundation,0.0,16.5,0.0,7.31,0.0,0.0,7.8,2.27,0.0,0.475,60.5,292.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
2684444,"Fish, cod, Atlantic, wild caught, raw",fish,Foundation,0.0,16.1,0.0,0.668,0.0,0.065,6.59,1.25,0.0,0.305,299.0,245.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
333374,"Fish, haddock, raw",fish,Foundation,74.0,16.3,0.0,0.45,0.0,0.17,11.0,1.83,0.5,0.32,213.0,286.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
2684441,"Fish, salmon, Atlantic, farm raised, raw",fish,Foundation,0.0,20.3,0.0,13.1,0.0,0.259,9.42,5.7,0.0,0.339,49.5,378.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
2684440,"Fish, salmon, sockeye, wild caught, raw",fish,Foundation,0.0,22.3,0.0,4.94,0.0,0.402,14.8,5.16,0.0,0.425,53.3,330.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
2684442,"Fish, tilapia, farm raised, raw",fish,Foundation,0.0,19.0,0.0,2.48,0.0,0.0,8.63,0.759,0.0,0.3,93.7,342.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
334194,"Fish, tuna, light, canned in water, drained solids",fish,Foundation,90.0,19.0,0.08,0.94,0.0,1.67,18.0,2.57,1.2,0.66,219.0,176.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,USDA
2262075,"Flaxseed, ground",fat,Foundation,0.0,18.0,34.4,37.3,23.1,5.78,230.0,0.0,0.0,4.74,36.7,793.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003586,"Flour, 00",grain,Foundation,0.0,11.4,74.4,1.52,2.66,0.986,18.7,0.0,0.0,0.791,0.0,136.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2261420,"Flour, almond",grain,Foundation,0.0,26.2,16.2,50.2,9.27,3.22,232.0,0.0,0.0,2.8,0.894,667.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2512371,"Flour, amaranth",grain,Foundation,0.0,13.2,68.8,6.24,7.21,7.56,135.0,0.0,0.0,3.0,0.0,396.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2512376,"Flour, barley",grain,Foundation,0.0,8.72,77.4,2.45,12.8,3.3,35.6,0.0,0.0,2.14,20.3,367.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
790146,"Flour, bread, white, enriched, unbleached",grain,Foundation,363.0,14.3,72.8,1.65,0.0,5.55,19.0,0.0,0.0,1.06,3.0,127.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2512374,"Flour, buckwheat",grain,Foundation,0.0,8.88,75.0,2.48,10.4,3.84,30.6,0.0,0.0,1.76,0.0,378.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2512377,"Flour, cassava",grain,Foundation,0.0,0.918,87.3,0.494,4.83,3.99,74.6,0.0,0.0,0.41,13.1,198.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2515377,"Flour, chestnut",grain,Foundation,0.0,5.29,80.5,4.64,8.71,1.62,55.8,0.0,0.0,1.04,0.0,1030.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2515382,"Flour, coconut",grain,Foundation,0.0,16.1,58.9,15.3,34.2,8.02,36.0,0.0,0.0,3.7,46.9,2090.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
790276,"Flour, corn, yellow, fine meal, enriched",grain,Foundation,364.0,6.2,80.8,1.74,4.3,4.44,0.0,0.0,0.0,0.62,0.0,144.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2261421,"Flour, oat, whole grain",grain,Foundation,0.0,13.2,69.9,6.31,10.5,4.0,42.8,0.0,0.0,2.75,3.62,373.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
1104913,"Flour, pastry, unenriched, unbleached",grain,Foundation,358.0,8.75,77.2,1.64,0.0,0.87,17.0,0.0,0.0,0.74,1.0,142.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2261422,"Flour, potato",grain,Foundation,0.0,8.11,79.9,0.951,5.4,12.0,44.1,0.0,0.0,0.9,47.7,1270.0,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2512372,"Flour, quinoa",grain,Foundation,0.0,11.9,69.5,6.6,6.3,4.53,37.6,0.0,0.0,2.77,6.32,551.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
1104812,"Flour, rice, brown",grain,Foundation,365.0,7.19,75.5,3.85,0.0,1.5,10.0,0.0,0.0,1.91,1.0,265.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
1104867,"Flour, rice, glutinous",grain,Foundation,358.0,6.69,80.1,1.16,0.0,0.34,10.0,0.0,0.0,1.34,6.0,80.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
790214,"Flour, rice, white, unenriched",grain,Foundation,359.0,6.94,79.8,1.3,0.5,0.22,6.0,0.0,0.0,1.19,5.0,75.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2512375,"Flour, rye",grain,Foundation,0.0,8.4,77.2,1.91,13.7,2.54,32.2,0.0,0.0,2.33,0.0,434.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003588,"Flour, semolina, coarse and semi-coarse",grain,Foundation,0.0,11.7,73.8,1.6,3.22,1.55,17.2,0.0,0.0,0.947,0.0,174.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003589,"Flour, semolina, fine",grain,Foundation,0.0,13.3,72.0,1.84,3.68,2.43,19.8,0.0,0.0,1.24,0.426,208.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2512373,"Flour, sorghum",grain,Foundation,0.0,8.27,77.4,3.59,6.02,3.72,11.4,0.0,0.0,1.66,0.0,335.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
1104705,"Flour, soy, defatted",grain,Foundation,366.0,51.1,32.9,3.33,0.0,7.34,338.0,0.0,0.0,4.44,2.0,2480.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
1104766,"Flour, soy, full-fat",grain,Foundation,452.0,38.6,27.9,20.7,0.0,9.51,258.0,0.0,0.0,3.75,2.0,1860.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003587,"Flour, spelt, whole grain",grain,Foundation,0.0,14.5,70.7,2.54,9.34,3.77,30.0,0.0,0.0,3.59,0.0,350.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
789890,"Flour, wheat, all-purpose, enriched, bleached",grain,Foundation,366.0,10.9,77.3,1.48,0.0,5.62,19.0,0.0,0.0,0.72,2.0,136.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
789951,"Flour, wheat, all-purpose, enriched, unbleached",grain,Foundation,358.0,13.1,73.2,1.48,0.0,5.41,21.0,0.0,0.0,0.9,4.0,135.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
790018,"Flour, wheat, all-purpose, unenriched, unbleached",grain,Foundation,362.0,12.0,74.6,1.7,3.0,1.18,22.0,0.0,0.0,1.15,2.0,150.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
790085,"Flour, whole wheat, unenriched",grain,Foundation,370.0,15.1,71.2,2.73,10.6,3.86,38.0,0.0,0.0,3.24,3.0,376.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2710829,"Fonio, grain, dry, raw",other,Foundation,0.0,7.17,81.3,1.69,2.2,2.66,11.6,0.0,0.0,1.85,2.97,43.8,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
323121,"Frankfurter, beef, unheated",protein,Foundation,314.0,11.7,2.89,28.0,0.0,1.14,15.0,0.97,0.0,2.06,872.0,343.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
1104647,"Garlic, raw",vegetable,Foundation,143.0,6.62,28.2,0.38,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003592,"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",fruit,Foundation,0.0,0.258,15.6,0.288,0.0,0.0409,9.74,0.0,0.0,0.0571,4.02,49.8,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003593,"Grape juice, white, with added vitamin C, from concentrate, shelf stable",fruit,Foundation,0.0,0.0938,15.8,0.265,0.0,0.119,7.32,0.0,0.0,0.0177,7.19,49.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
2003595,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",fruit,Foundation,0.0,0.57,9.1,0.267,0.0,0.0153,8.88,0.0,0.0,0.0274,1.03,128.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USDA
